Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	jg.note	rat.owner	exclude	exclude.reason	rat.ds	rat.sub	rat.ses	rat.ID.orig	rat.session.date	rat.strain	rat.strain.orig	rat.sex	rat.age	rat.age.orig	rat.weight	rat.weight.orig	rat.vendor.source	rat.breeding.source	rat.comment	exp.type	anesthesia.induction	anesthesia.induction.dose	anesthesia.maintenance	anesthesia.maintenance.dose	anesthesia.route	anesthesia.post.induction.time	anesthesia.post.induction.time.orig	anesthesia.breathing.assistance	anesthesia.breathing.rate	anesthesia.breathing.rate.orig	anesthesia.heart.rate	anesthesia.heart.rate.orig	anesthesia.temperature.org	anesthesia.pCO2.orig	anesthesia.comment	MRI.vendor	MRI.console.orig	MRI.field.strength	MRI.coil.setup.orig	MRI.coil.design.orig	MRI.comment	anat.sequence	anat.contrast	anat.TR	anat.TE	func.sequence	func.TR	func.TE	func.FA	func.resolution.orig	func.n.slices	func.slice.thickness	func.slice.gap	func.volume	func.acceleration.factor.orig	func.shim.orig	func.shim.order.orig	func.bandwidth	func.FOVsat	func.readout.dir	func.comment	func.sensory.system	func.sensory.stimulation	func.sensory.onset	func.sensory.duration	func.sensory.comment	tsnr.S1	aromas_CPu_CPu	aromas_MOp_MOp	aromas_S1bf_S1bf	aromas_S1bf_ACA	aromas_S1bf_cat	aromal_CPu_CPu	aromal_MOp_MOp	aromal_S1bf_S1bf	aromal_S1bf_ACA	aromal_S1bf_cat	aromasr_CPu_CPu	aromasr_MOp_MOp	aromasr_S1bf_S1bf	aromasr_S1bf_ACA	aromasr_S1bf_cat	WMCSFs_CPu_CPu	WMCSFs_MOp_MOp	WMCSFs_S1bf_S1bf	WMCSFs_S1bf_ACA	WMCSFs_S1bf_cat	GSRs_CPu_CPu	GSRs_MOp_MOp	GSRs_S1bf_S1bf	GSRs_S1bf_ACA	GSRs_S1bf_cat
299	299	299	299	added 16112020	YuMPI			1025	102501	1	Rat2_Trial_16	5162018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						14.731862165	-0.0931941176863342	-0.011618149793956	0.0103565319192351	0.038676761683793		-0.0177707726413482	0.0310156239927886	-0.0190723447211626	0.0417037328118458		-0.0931941176863342	-0.011618149793956	0.0103565319192351	0.038676761683793		-0.0808493121396705	0.0890110287940101	0.1572772093721857	0.1164133737659147		-0.0638980966747393	0.2056762787515633	0.1594088900960313	0.0770667539363161	
300	300	300	300	added 16112020	YuMPI			1025	102502	1	Rat3_Trial_30	6012018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						20.61179679	0.1787164015832759	0.112925602090109	0.1222400582049943	0.090994201411735		0.1899312756591828	0.1858021865491445	0.1708028426772528	0.1171778864405801		0.1787164015832759	0.112925602090109	0.1222400582049943	0.090994201411735		0.1558194846939566	-0.0390881300896255	0.3163502066152534	-0.3802549461538425		0.11551505703747	-0.0235426790999058	0.415895572088803	-0.4534944527516549	
301	301	301	301	added 16112020	YuMPI			1025	102503	1	Rat4_Trial_12	6072018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	isoflurane	1.5		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						14.429440105	0.0293629539136921	-0.0141679611031709	0.0098289263998375	-0.0566536799651921		8.432614196876885e-05	-0.0968739182452074	0.0276209031425732	-0.0541260575948122		0.0293629539136921	-0.0141679611031709	0.0098289263998375	-0.0566536799651921		0.0696075854740557	0.074522004133869	0.0680589137974907	0.0533507323965866		0.0729813401373714	0.0618868779856922	0.0339973300433492	0.00410770159112	
302	302	302	302	added 16112020	YuMPI			1025	102504	1	Rat5_Trial_16	6282018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	2.6	0.0381	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						19.8444432	0.4894623421832176	0.0606603657434559	0.5273813872090855	0.177023249267933		0.4017986167878717	0.1025980889057004	0.4660087295254517	0.1909388805255757		0.4894623421832176	0.0606603657434559	0.5273813872090855	0.177023249267933		0.6279789521206742	0.3784642627591964	0.4705875646689818	-0.1435624229692101		0.5559964621255858	0.4510140551350176	0.4994517802294187	-0.0673227025373767	
303	303	303	303	added 16112020	YuMPI			1025	102505	1	Rat6_Trial_12	7062018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						10.2801556535	0.5213109418657363	0.4540752711980468	0.2632409406025606	0.4454127823802642		0.432197415584542	0.3802833393547389	0.2138194568569723	0.3453791299594364		0.5213109418657363	0.4540752711980468	0.2632409406025606	0.4454127823802642		-0.3631533846031236	0.0755806280780956	0.60030800567177	0.4604487939595242		-0.3016351500023627	0.149532153624827	0.4872557593780296	0.4269467690683842	
304	304	304	304	added 16112020	YuMPI			1025	102506	1	Rat7_Trial_15	7232018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						23.93587109	0.2382412510548391	0.4185095593198933	0.2963045265229767	0.2352637089623332		0.2563752274117986	0.3443040023834352	0.2114702938271154	0.1668143858950287		0.2382412510548391	0.4185095593198933	0.2963045265229767	0.2352637089623332		0.4728390887379215	0.2596350084635943	-0.32847877765584	-0.2958079032287898		0.434558644757065	0.2196176301392265	-0.3461098031358237	-0.2944620924983746	
305	305	305	305	added 16112020	YuMPI			1025	102507	1	Rat8_Trial_17	7262018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						9.8873474025	0.4322370305992867	0.4127732794057582	0.4517462631067858	0.2731167047062315		0.4389171336314112	0.3934580327800073	0.4343185538135103	0.3068750013420853		0.4322370305992867	0.4127732794057582	0.4517462631067858	0.2731167047062315		0.4930169827213958	0.2913308070572827	-0.2209562200025613	0.1427546182487558		0.5365373148582975	0.2878501680156793	-0.2684087742327809	0.0992306566528519	
306	306	306	306	added 16112020	YuMPI			1025	102508	1	Rat9_Trial_15	8192018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						23.706456365	0.0111695437495875	-0.029929131192427	0.1572653399489256	-0.0817762591633037		-0.00828129418313	0.0227264239808973	0.1100475652859393	-0.0461414112600742		0.0111695437495875	-0.029929131192427	0.1572653399489256	-0.0817762591633037		-0.0058406622000366	0.0609805730448105	0.12471918932035	-0.0631031052200006		-0.0061668646508922	0.0526356442723391	0.1136255887785915	-0.0826051355950577	
307	307	307	307	added 16112020	YuMPI			1025	102509	1	Rat10_Trial_13	8212018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						17.52177847	0.1021397022664816	0.1467471201158907	0.1306401780218479	0.1291125242633175		0.0890664762026377	0.0902702835225037	0.0621124121321487	0.070309948098828		0.1037857543342815	0.1476145685483974	0.1296205170377512	0.1293487997658066		0.0423564550514945	0.1670653012506149	0.1175194012059326	0.1581320748891983		0.0312794600600121	0.1946622078922776	0.1277714815549127	0.0969232167831316	
308	308	308	308	added 16112020	IleanaEPFL			1026	102600	1	RGR-3692	19.02.2018	Wistar	Wistar	Male			300-350	320	Charles River		2 weeks since sham surgery (buffer injection in LV)	resting-state	isoflurane	4	medetomidine	0.1		80.0	1:20	free-breathing	80.0	84	40.0		37.5			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						100.95983952	0.3098452862977583	0.286357150718501	0.5042700514540588	0.1012058085458418		0.2132396849287254	0.2209054854813116	0.4559354481739466	0.1504130712116205		0.3149292294671373	0.2853424245247314	0.5053436464026448	0.1000877260168812		0.3121962050057761	0.2848117497427302	0.4947891878550796	-0.1809708777505083		0.2875275586295578	0.2944889433828603	0.5526288184959568	0.0085130637158093	
309	309	309	309	added 16112020	IleanaEPFL			1026	102600	2	RGR-3692	19.03.2018	Wistar	Wistar	Male			400-450	412	Charles River		6 weeks since sham surgery	resting-state	isoflurane	4	medetomidine	0.1		70.0	1:06	free-breathing	60.0	63	40.0		37.8			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						116.5206521	0.3252457670222061	0.5649006185683758	0.2417885791198883	-0.0035605381986786		0.2169313715890904	0.460698317811734	0.272695622261623	0.0740090783032419		0.2879828377942858	0.5267921262208652	0.2594708398960175	0.0070601932086183		0.2730646803188677	0.3978822636622852	0.0755761676362965	0.0720872745153773		0.3108556577531757	0.4867652302986399	0.1555139311585269	0.1309658407005619	
310	310	310	310	added 16112020	IleanaEPFL			1026	102601	1	RGR-3693	19.02.2018	Wistar	Wistar	Male			300-350	311	Charles River		2 weeks since sham surgery (buffer injection in LV)	resting-state	isoflurane	4	medetomidine	0.1		80.0	1:15	free-breathing	80.0	75	40.0		37.9			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						108.759462075	0.1505687154542254	0.2663519157775398	-0.0068195053587907	0.0048157924862916		0.1294635468158585	0.2422945675873759	0.0596739086837443	0.0269551481635408		0.1271114890594916	0.2532460976034251	-0.0162921226927847	0.008824301531088		0.1892684976492061	0.2456970815295817	0.7998436047549485	-0.2953551781700023		0.1814534079282966	0.2541001918588428	0.7868943683086377	-0.2924915271407535	
311	311	311	311	added 16112020	IleanaEPFL			1026	102601	2	RGR-3693	19.03.2018	Wistar	Wistar	Male			400-450	439	Charles River		6 weeks since sham surgery	resting-state	isoflurane	4	medetomidine	0.1		90.0	1:25	free-breathing	60.0	62	40.0		37.7			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						75.548498865	0.5821075666033934	0.3729651992398132	0.1465457547517738	-0.0272115276172783		0.5819674504891683	0.2172685431623617	0.106320410867516	-0.0108729879286269		0.5827660297743685	0.3556736068101286	0.1382789421254546	0.003738649777867		0.7737819208836133	0.6043866615174375	0.3544091406863115	-0.1980871020177412		0.766392239215478	0.618050111426456	0.3449447583804753	-0.226751281865986	
312	312	312	312	added 16112020	IleanaEPFL			1026	102602	1	RGR-4351	28.08.2018	Wistar	Wistar	Male			250-300	278	Charles River		2 weeks since sham surgery (buffer injection in LV)	resting-state	isoflurane	4	medetomidine	0.1		80.0	1:18	free-breathing	60.0	59	40.0		37.9			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						89.720747495	0.2141108897472387	0.3041633949863149	0.3449306817853464	0.1096366613599115		0.2750758871952677	0.4078509477368112	0.4115325033211324	0.1513329943418568		0.2865919505174702	0.2960743134121084	0.3164742722406933	0.1039228113079637		0.2839239584309692	0.2320908579042733	0.2095169109198676	0.1096373664234533		0.2180610329941418	0.2927798703170285	0.156444800116305	0.0214680208114967	
313	313	313	313	added 16112020	IleanaEPFL			1026	102602	2	RGR-4351	25.09.2018	Wistar	Wistar	Male			300-350	329	Charles River		6 weeks since sham surgery	resting-state	isoflurane	4	medetomidine	0.1		90.0	1:30	free-breathing	50.0	54	40.0		37.7			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						15.98061094	0.0860012719785882	0.1770244505583319	0.1406794532651915	0.1730860837395691		0.1386936339592419	0.2858287715433271	0.1769061962762445	0.1879867175980824		0.0166553207320772	0.0549379044566759	0.1423781705099644	0.1187899651504127		0.8051211291994802	0.7487656823038024	0.605621932769281	0.2937216321617		0.7684319921200031	0.6989078027846374	0.505035193091039	-0.0118073080735664	
314	314	314	314	added 16112020	IleanaEPFL			1026	102603	1	RGR-4352	30.08.2018	Wistar	Wistar	Male			250-300	283	Charles River		2 weeks since sham surgery (buffer injection in LV)	resting-state	isoflurane	4	medetomidine	0.1		70.0	1:10	free-breathing	60.0	62	40.0		37.5			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						33.02345562	0.5691600049483558	0.2536393061267591	0.6168550541753577	0.1650691308522023		0.4910915756192556	0.2249844172656339	0.4995527422845044	0.1289046611481847		0.5678010377981882	0.2678084119921818	0.6122676674557497	0.1190283075824894		0.7301655797194851	0.5791651765250377	0.7129871173934478	0.3077129098668732		0.642906977791382	0.6275696126082548	0.6498829631176305	0.0490003507245824	
315	315	315	315	added 16112020	IleanaEPFL			1026	102603	2	RGR-4352	27.09.2018	Wistar	Wistar	Male			300-350	341	Charles River		6 weeks since sham surgery	resting-state	isoflurane	4	medetomidine	0.1		120.0	1:56	free-breathing	70.0	69	40.0		37.9			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						95.36592316	0.4626395598703303	0.4492493902365633	0.4322246713191811	0.1896262488910325		0.3812705008314461	0.3361920505606883	0.3093910715265224	0.1635933998438213		0.4655165941680118	0.4525301473599341	0.4440403412509925	0.1813459508045515		0.5154756586134185	0.6022978880951547	0.4380224780608749	0.2111060228147576		0.6172082832773064	0.7365734712872545	0.3332055196589981	0.2329956223296887	
316	316	316	316	added 16112020	IleanaEPFL			1026	102604	1	RGR-4589	17.12.2018	Wistar	Wistar	Male			300-350	310	Charles River		2 weeks since sham surgery (buffer injection in LV)	resting-state	isoflurane	4	medetomidine	0.1		80.0	1:24	free-breathing	60.0	60	40.0		38			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						45.645057295	0.3878113596613696	-0.1071099000573487	0.2635749077179041	0.1645960016450117		0.3766566762743957	0.0286050528197521	0.3220159964442265	0.1657022923824447		0.335831041623726	-0.0449642801630079	0.3300762785150712	0.1179006942970248		0.5340284112591409	0.0601501079776768	0.4749980371680973	0.1248877206891556		0.5509098534776461	0.2067129734141507	0.4511477605152219	0.1268009267847696	
317	317	317	317	added 16112020	IleanaEPFL			1026	102604	2	RGR-4589	14.01.2019	Wistar	Wistar	Male			350-400	393	Charles River		6 weeks since sham surgery	resting-state	isoflurane	4	medetomidine	0.1		110.0	1:53	free-breathing	60.0	64	40.0		37.3			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						50.90139466	0.3989289043077476	0.2749028875866763	0.3865635321408187	-0.0276786680689046		0.3765692536964828	0.3193692451868025	0.3237751975180648	0.0356656631264018		0.3956108115383617	0.2779205434187971	0.3930766333761011	-0.0228743564017785		0.5483309543787902	0.467901207149309	0.4199894619257114	-0.0451408532450268		0.5668261037344253	0.5841131089763916	0.3786027397597404	-0.0481144075045224	
318	318	318	318	added 16112020	IleanaEPFL			1026	102605	1	RGR-4590	18.12.2018	Wistar	Wistar	Male			250-300	291	Charles River		2 weeks since sham surgery (buffer injection in LV)	resting-state	isoflurane	4	medetomidine	0.1		80.0	1:19	free-breathing	70.0	69	40.0		37.8			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						47.94706341	0.5420381429767329	0.3048900280566404	0.2580454468554667	0.1803190757254004		0.4943141246628893	0.2500419541468596	0.2465184521363661	0.0931891932880211		0.5248374957071222	0.3310423478858743	0.2770116599536385	0.199450115551363		0.8583738372551147	0.5637087582424908	-0.0318643574960534	-0.0051687122086391		0.8674005980488206	0.7779460192305786	-0.0455911734820798	0.0532456340520199	
319	319	319	319	added 16112020	IleanaEPFL			1026	102605	2	RGR-4590	15.01.2019	Wistar	Wistar	Male			300-350	332	Charles River		6 weeks since sham surgery	resting-state	isoflurane	4	medetomidine	0.1		130.0	2:13	free-breathing	60.0	58	40.0		37.5			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						94.25134159	0.4114061868782454	0.5539221298174283	0.4901273106789329	0.1152686840438723		0.4295379234809228	0.503975122631231	0.4598628553847212	0.0456782878467163		0.4160372785502417	0.5351443249092696	0.449235793303317	0.0802435960371968		0.5107505859117091	0.4782010896549939	0.5079959131287785	-0.1744889464066382		0.4835726340622834	0.4353965274311317	0.525294658042249	-0.2225116004576072	
320	320	320	320	added 16112020	IleanaEPFL			1026	102606	1	RGR-4680	05.02.2019	Wistar	Wistar	Male			300-350	315	Charles River		2 weeks since sham surgery (buffer injection in LV)	resting-state	isoflurane	4	medetomidine	0.1		110.0	1:52	free-breathing	80.0	83	40.0		37.7			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						61.21332693	0.2790988631258488	0.0648236134473977	0.5242190239256934	-0.1928300973907862		0.433562762921303	0.161464220512996	0.3596404990878679	-0.1847335721372221		0.2901449024890662	0.0993086850499161	0.5199608838851945	-0.1845225927499308		0.5134859565171489	0.3758492777042573	0.5385211549729205	-0.0558236228844283		0.4796080401783406	0.3024186617177032	0.4637027029072632	-0.0935033036650831	
321	321	321	321	added 16112020	IleanaEPFL	yes	anat2template	1026	102606	2	RGR-4680	04.03.2019	Wistar	Wistar	Male			350-400	381	Charles River		6 weeks since sham surgery	resting-state	isoflurane	4	medetomidine	0.1		100.0	1:44	free-breathing	80.0	76	40.0		37.4			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						30.216722675	0.8988608034573071	0.8858934260631112	0.8110245890358111	0.8782763380916264		0.8247050076642642	0.7876504861179063	0.7388564867932751	0.8132259149407152		0.8960837020194299	0.8812786679668574	0.8054411920368666	0.8794892665501421		0.7649439773076396	0.7686170927281346	0.6103609588616569	0.5693543389669403		0.8957685199217851	0.9495459651355276	0.6876418779822904	0.6519064826829828	
322	322	322	322	added 16112020	IleanaEPFL			1026	102607	1	RGR-4681	06.02.2019	Wistar	Wistar	Male			300-350	331	Charles River		2 weeks since sham surgery (buffer injection in LV)	resting-state	isoflurane	4	medetomidine	0.1		100.0	1:35	free-breathing	80.0	80	40.0		37.7			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						41.451608235	0.4085419090789017	0.3202097884172695	0.1623956275775718	0.0891302253089104		0.4082830341905616	0.3316514143438507	0.3069543326327575	0.1262103393864044		0.4125873314636794	0.3217877119120793	0.1505412657911678	0.10631113109202		0.4165364772817923	0.4542940197700344	0.178786228604965	0.1731738130846133		0.3689998283778009	0.4061426681949285	0.0907861682453453	0.1062596126702172	
323	323	323	323	added 16112020	IleanaEPFL			1026	102607	2	RGR-4681	05.03.2019	Wistar	Wistar	Male			400-450	423	Charles River		6 weeks since sham surgery	resting-state	isoflurane	4	medetomidine	0.1		100.0	1:40	free-breathing	60.0	62	40.0		37.4			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						55.990105845	0.4328221685606039	0.4944314018323171	0.3186309606153756	0.0955123289069016		0.3831489818367537	0.5145013836199543	0.3199528261612311	0.0110417841048051		0.3745096230209965	0.4495761393659791	0.3093231187103403	0.0357149065181724		0.500027422938354	0.5821262338847157	0.5247331512005805	0.2669266179982364		0.489192215430093	0.5487698604395156	0.4857100817079728	0.2280221843670924	
