jg.note	rat.owner	rat.ds	rat.sub	rat.ses	rat.ID.orig	rat.session.date	rat.strain	rat.gender	rat.age	rat.weight	rat.vendor.source	rat.breeding.source	rat.comment	exp.type	anesthesia.induction	anesthesia.induction.dose	anesthesia.maintenance	anesthesia.maintenance.dose	anesthesia.post.induction.time	anesthesia.breathing.assistance	anesthesia.breathing.rate	anesthesia.heart.rate	anesthesia.temperature	anesthesia.pCO2	anesthesia.comment	MRI.vendor	MRI.console	MRI.field.strength	MRI.coil.setup	MRI.coil.design	MRI.comment	anat.sequence	anat.contrast	anat.TR	anat.TE	func.sequence	func.TR	func.TE	func.FA	func.resolution	func.n.slices	func.slice.thickness	func.slice.gap	func.volume	func.acceleration.factor	func.shim	func.shim.order	func.bandwidth	func.FOVsat	func.readout.dir	func.comment	func.sensory.system	func.sensory.stimulation	func.sensory.design	func.sebnsory.comment					
added 24092020	Kind	01019	1019005	1	SD_rat6		Sprague Dawley	M	148-150	425-540 g	SAGE Labs	in-house breeding		resting state	isoflurane	4%	isoflurane	1.00%	20	Free breathing	57-72	310-380	37			Agilent	Direct drive	7T	Volume 72 + 2 channel PA head coil	RT - 2 channel phased array		fast spin echo	T2	3	0.048	GE-EPI, 2-shot	2	0.012	90	0.5 x 0.5	28	0.8	0	300	1	fastmap	1st + 2nd	250k	No	LR										
added 24092020	Kind	01019	1019006	1	SD_rat7		Sprague Dawley	M	112-120	425-495 g	SAGE Labs	in-house breeding		resting state	isoflurane	4%	isoflurane	1.00%	20	Free breathing	57-72	310-380	37			Agilent	Direct drive	7T	Volume 72 + 2 channel PA head coil	RT - 2 channel phased array		fast spin echo	T2	3	0.048	GE-EPI, 2-shot	2	0.012	90	0.5 x 0.5	28	0.8	0	300	1	fastmap	1st + 2nd	250k	No	LR										
added 24092020	Kind	01019	1019007	1	SD_rat8		Sprague Dawley	M	112-120	425-495 g	SAGE Labs	in-house breeding		resting state	isoflurane	4%	isoflurane	1.00%	20	Free breathing	57-72	310-380	37			Agilent	Direct drive	7T	Volume 72 + 2 channel PA head coil	RT - 2 channel phased array		fast spin echo	T2	3	0.048	GE-EPI, 2-shot	2	0.012	90	0.5 x 0.5	28	0.8	0	300	1	fastmap	1st + 2nd	250k	No	LR										
added 24092020	Kind	01019	1019008	1	SD_rat9		Sprague Dawley	M	112-120	425-495 g	SAGE Labs	in-house breeding		resting state	isoflurane	4%	isoflurane	1.00%	20	Free breathing	57-72	310-380	37			Agilent	Direct drive	7T	Volume 72 + 2 channel PA head coil	RT - 2 channel phased array		fast spin echo	T2	3	0.048	GE-EPI, 2-shot	2	0.012	90	0.5 x 0.5	28	0.8	0	300	1	fastmap	1st + 2nd	250k	No	LR										
added 24092020	Kind	01019	1019009	1	SD_rat10		Sprague Dawley	M	112-120	425-495 g	SAGE Labs	in-house breeding		resting state	isoflurane	4%	isoflurane	1.00%	20	Free breathing	57-72	310-380	37			Agilent	Direct drive	7T	Volume 72 + 2 channel PA head coil	RT - 2 channel phased array		fast spin echo	T2	3	0.048	GE-EPI, 2-shot	2	0.012	90	0.5 x 0.5	28	0.8	0	300	1	fastmap	1st + 2nd	250k	No	LR										
added 24092020	Kind	01018	1018000	1	LEH_rat1_12w	session3	Long Evans hooded	M	84		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018001	1	LEH_rat2_12w	session3	Long Evans hooded	M	84		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018002	1	LEH_rat3_12w	session3	Long Evans hooded	M	84		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018003	1	LEH_rat4_12w	session3	Long Evans hooded	M	84		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018004	1	LEH_rat5_12w	session3	Long Evans hooded	M	84		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018005	1	LEH_rat6_12w	session3	Long Evans hooded	M	84		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018006	1	LEH_rat7_12w	session3	Long Evans hooded	M	84		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018007	1	LEH_rat8_12w	session3	Long Evans hooded	M	84		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018008	1	LEH_rat9_12w	session3	Long Evans hooded	M	84		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018009	1	LEH_rat10_12w	session3	Long Evans hooded	M	84		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018000	2	LEH_rat1_15w	session4	Long Evans hooded	M	105		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018001	2	LEH_rat2_15w	session4	Long Evans hooded	M	105		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018002	2	LEH_rat3_15w	session4	Long Evans hooded	M	105		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018003	2	LEH_rat4_15w	session4	Long Evans hooded	M	105		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018004	2	LEH_rat5_15w	session4	Long Evans hooded	M	105		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018005	2	LEH_rat6_15w	session4	Long Evans hooded	M	105		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018006	2	LEH_rat7_15w	session4	Long Evans hooded	M	105		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018007	2	LEH_rat8_15w	session4	Long Evans hooded	M	105		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018008	2	LEH_rat9_15w	session4	Long Evans hooded	M	105		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Kind	01018	1018009	2	LEH_rat10_15w	session4	Long Evans hooded	M	105		SAGE Labs	in-house breeding	rat previously scanned at 4 and 8 weeks	resting state longitudinal	isoflurane	4%	isoflurane	1.50%	20	Free breathing	56-68	320-370	37			Bruker	Advance III neo	7T	Volume 86 + 2 channel PA head coil	RT - 2 channel phased array		RARE	T2	2.31	0.036	GE-EPI, 1-shot	2	0.012	90	0.47 x 0.47	24	0.85	0	300	1	Mapshim	1st + 2nd	250k	Yes	LR										
added 24092020	Lazarri	01020	1020000	1	1	1/21/2014	Lister hooded rat	Male	3 months old	255	Harlan (Bicester, UK)		All rats received pre-training (3 days of 20 mins of reaching for millet seeds), with the last session 24 hours before the first scan	resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	10 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	55 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 10	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020001	1	6	2/28/2014	Lister hooded rat	Male	3 months old	289	Harlan (Bicester, UK)		All rats received pre-training (3 days of 20 mins of reaching for millet seeds), with the last session 24 hours before the first scan	resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	11 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	56 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 11	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020002	1	9	3/6/2014	Lister hooded rat	Male	3 months old	233	Harlan (Bicester, UK)		All rats received pre-training (3 days of 20 mins of reaching for millet seeds), with the last session 24 hours before the first scan	resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	12 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	57 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 12	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020003	1	10	3/19/2014	Lister hooded rat	Male	3 months old	302	Harlan (Bicester, UK)		All rats received pre-training (3 days of 20 mins of reaching for millet seeds), with the last session 24 hours before the first scan	resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	13 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	58 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 13	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020004	1	13	4/4/2014	Lister hooded rat	Male	3 months old	308	Harlan (Bicester, UK)		All rats received pre-training (3 days of 20 mins of reaching for millet seeds), with the last session 24 hours before the first scan	resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	14 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	59 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 14	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020005	1	18	4/11/2014	Lister hooded rat	Male	3 months old	306	Harlan (Bicester, UK)		All rats received pre-training (3 days of 20 mins of reaching for millet seeds), with the last session 24 hours before the first scan	resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	15 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	60 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 15	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020006	1	21	4/24/2014	Lister hooded rat	Male	3 months old	334	Harlan (Bicester, UK)		All rats received pre-training (3 days of 20 mins of reaching for millet seeds), with the last session 24 hours before the first scan	resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	16 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	61 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 16	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020007	1	23	5/2/2014	Lister hooded rat	Male	3 months old	374	Harlan (Bicester, UK)		All rats received pre-training (3 days of 20 mins of reaching for millet seeds), with the last session 24 hours before the first scan	resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	17 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	62 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 17	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020008	1	27	5/9/2014	Lister hooded rat	Male	3 months old	351	Harlan (Bicester, UK)		All rats received pre-training (3 days of 20 mins of reaching for millet seeds), with the last session 24 hours before the first scan	resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	18 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	63 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 18	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020009	1	33	6/5/2014	Lister hooded rat	Male	3 months old	314	Harlan (Bicester, UK)		All rats received pre-training (3 days of 20 mins of reaching for millet seeds), with the last session 24 hours before the first scan	resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	19 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	64 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 19	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020000	2	1	3/5/2014	Lister hooded rat	Male	3 months old	262	Harlan (Bicester, UK)			resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	20 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	65 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 20	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020001	2	6	3/12/2014	Lister hooded rat	Male	3 months old	287	Harlan (Bicester, UK)			resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	21 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	66 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 21	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020002	2	9	3/18/2014	Lister hooded rat	Male	3 months old	232	Harlan (Bicester, UK)			resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	22 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	67 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 22	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020003	2	10	3/31/2014	Lister hooded rat	Male	3 months old	315	Harlan (Bicester, UK)			resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	23 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	68 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 23	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020004	2	13	4/16/2014	Lister hooded rat	Male	3 months old	313	Harlan (Bicester, UK)			resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	24 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	69 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 24	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020005	2	18	4/23/2014	Lister hooded rat	Male	3 months old	304	Harlan (Bicester, UK)			resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	25 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	70 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 25	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020006	2	21	5/6/2014	Lister hooded rat	Male	3 months old	326	Harlan (Bicester, UK)			resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	26 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	71 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 26	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020007	2	23	5/14/2014	Lister hooded rat	Male	3 months old	376	Harlan (Bicester, UK)			resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	27 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	72 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 27	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020008	2	27	5/21/2014	Lister hooded rat	Male	3 months old	350	Harlan (Bicester, UK)			resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	28 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	73 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 28	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
added 24092020	Lazarri	01020	1020009	2	33	6/17/2014	Lister hooded rat	Male	3 months old	319	Harlan (Bicester, UK)			resting-state longitudindal	Isoflurane	2.00%	Isoflurane	1.00%	29 minutes between isofluorane reduction to 1% and start of rs-fMRI	Ventilated	/ unavailable	74 beats/min	37.0 ± 0.5 C	/ unavailable		Varian/Agilent	VNMRS console	4.7 T	T+R		Structural scan, but not functional, has been "blown up" by a factor of 29	Bssfp	T1	5 ms	2.5 ms	GE-EPI (T2*-weighted, single-shot)	0.7	20 ms	75	0.43 mm X 0.5 mm	17	0.8 mm	None - contiguous	850 (per run; 2 runs available)	None	3D gradient echo shimming	Up to second order													
